dish_id,menu_section,dish_name,menu_description,cleaned_descriptions,contains_peanuts,contains_egg,contains_sesame,contains_fish,contains_shellfish,contains_soy,contains_meat
91988aca-7fda-401e-a8b5-ce3aaf2d1d3e,Bites,Yellowtail Usuzukuri,"with yuzu sauce, jalapeno, red spicy sauce.",yuzu sauce jalapeno red spicy sauce,0,0,0,0,0,0,1
6563c158-dcf5-4bd6-b619-41c9d560be4e,Cascioni - Stuffed Piadina,Porcini (Triple D),"porcini mushroom, sausage, and gorgonzola.",porcini mushroom sausage gorgonzola,0,0,0,0,0,0,1
f68c831c-58ac-489d-8425-8813af8fcc5b,House Specialty Sandwiches,Steak & Cheese,shaved beef and american cheese.,shaved beef american cheese,0,0,0,0,0,0,1
a2ef027f-382f-43ad-9c51-022c01f04551,Chef’s Special,Chicken Wing with Salted & Pepper,spicy.,spicy,0,0,0,0,0,0,1
793afa7a-a04f-4970-ac9d-835cc8f7cf16,Gourmet Dinner Plates,Steak Fajitas Plate,"sautéed with mushrooms, peppers and onions. served with mashed potatoes or rice.",sautéed mushrooms peppers onions served mashed potatoes rice,0,0,0,0,0,0,1
a7394cc8-b9af-4dc6-a192-d1c2ec3d2c56,Sub,Chicken Cutlet Sub,served with choice of veggies. only large size.,served choice veggies large size,0,1,0,0,0,0,1
7ccdf5c1-dd01-4a54-9b18-361c9dcdccf9,Specialty Pizza,"Broccoli & Chicken Alfredo Sauce Pizza (Large 16"")",eight slices.,eight slices,1,0,1,0,0,1,1
7a4e9dca-8f9d-43bb-a91f-512aa387c4f9,Specialty Pizza,"The ""Works"" (small 6 inch)","pepperoni, italian sausage, hamburger, mushrooms, onions, peppers, pizza sauce, and signature three-cheese blend.",pepperoni italian sausage hamburger mushrooms onions peppers pizza sauce signature blend,0,0,0,0,0,0,1
2b449596-e137-476c-b1d6-76b7ef7c6317,Classic Subs & Steak Subs,Italian Cold Cuts (large),"mortadella, genoa and cooked salami.",mortadella genoa cooked salami,0,0,0,0,0,1,1
897ddd37-74d8-4047-a1dd-bbbbb09d6a71,Rice Plates,Gra Pow Chicken Rice Plate,"spicy! ground chicken, onions, peppers, basil leaves and string beans in hot spicy basil sauce.",spicy ground chicken onions peppers basil leaves string beans hot spicy basil sauce,0,0,0,0,0,0,1
c9a1e229-d104-4e9c-bac5-f0f991256871,Sandwiches & Burger,X - Tudo,"100% beef patty, bacon, egg, ham, cheese, lettuce, tomato, sweet corn, potato sticks, and mayo.",beef patty bacon egg ham cheese lettuce tomato sweet corn potato sticks mayo,0,1,0,0,0,0,1
53aa068f-e3be-4f6e-83da-2768fe6ef40e,ANTOJOS,Elote,"grilled corn on the cob slathered in a mixture of crema, chili-lime powder and cotija cheese [v][gf].",grilled corn cob slathered mixture crema powder cotija cheese v gf,0,0,0,0,0,0,1
57231399-51e7-4fd1-9d8d-99ff85d609b7,Appetizers,Dahi Bhalla,"soft lentil patties soaked in spicy yogurt and garnished with potatoes, chick peas, tomatoes, onion and seasoned tamarind sauce.",soft lentil patties soaked spicy yogurt garnished potatoes chick peas tomatoes onion seasoned tamarind sauce,0,1,0,0,0,0,0
fdcbc9e0-01be-4aa2-876e-69eaf7f775bf,Let's Chaat,"""Pataas"" Papdi Chaat","papdi chaat, black garbanzo chutney, flour crisps.",papdi chaat black garbanzo chutney flour crisps,0,0,0,0,0,0,0
c79144b7-b712-4f47-a04b-7681459b5649,Uncooked Nigiri or Sashimi,Tuna,maguro.,maguro,0,0,0,1,0,0,0
34f61e06-50eb-4f03-9cd6-3ed7c538029a,Starters-Dinner,Calamari,"deep fried calamari, sweet, and hot cherry peppers, marinara.",deep fried calamari sweet hot cherry peppers marinara,0,0,0,0,0,0,0
76cad47a-e72a-4c9f-a6ca-967b1ec0398b,Curry,Panang Curry,"double spicy. green beans, kaffir lime leaves, peppers, and basil.",double spicy green beans kaffir lime leaves peppers basil,1,0,0,0,0,1,0
9b6e7735-50fa-4ece-b17b-b8baf7c9fdd3,Smaller,White Sturgeon Caviar,chicken skin/clotted cream /chive.,chicken cream,0,0,0,0,0,0,1
411d72dd-b05f-41ba-b167-e9bd684088ce,Cookies & Cakes,Lemon Blueberry Sugar Cookies,"flour, butter, eggs, evaporated cane juice, cornmeal, blueberries, lemon extract, baking soda, baking powder, vanilla and salt.",flour butter eggs evaporated cane juice cornmeal blueberries lemon extract baking soda baking powder vanilla salt,0,1,0,0,0,0,0
a43cafe0-6843-4205-b1b3-97e3916d3fcb,Special Maki (Japanese),Caterpillar Maki,"eel, cucumber maki topped with avocado, tobiko, and unagi sauce.",eel cucumber maki topped avocado tobiko unagi sauce,0,0,0,0,0,1,1
fabfe8b0-78c5-4248-bd4d-c1a295eeffef,Chinese Stir-Fried,CH14 Jumbo Shrimp in Black Bean Sauce and Shallot,"spicy. green been, onion, green & red pepper.",spicy green onion green red pepper,1,0,1,0,1,1,0
fd561063-abdd-465d-bd97-ea6eb34dccb5,Pasta Dishes,Lobster Ravioli,topped with a pink crab cream vodka sauce. served with house salad and your choice of dressing.,topped pink crab cream vodka sauce served house salad choice dressing,0,1,0,0,1,0,0
881384a3-329f-4db1-a527-e6a23cb91735,Masli,Shrimp Bhuna,"jumbo shrimp cooked with fresh garlic and ginger, onion, tomato, fresh herbs and ground spices.",jumbo shrimp cooked fresh garlic ginger onion tomato fresh herbs ground spices,0,0,0,0,1,0,0
2ab0b29f-938a-4cec-a9a0-93680133ca6c,Appetizers,Tempura Battered Mozzarella Sticks,"lighter, creamier, texture, and lower melting mozzarella cheese, vegetable oil, milk, salt, and sugar.",lighter creamier texture lower melting mozzarella cheese vegetable oil milk salt sugar,0,0,0,0,0,0,0
b55d22cc-c2c1-425b-ad9e-4e35dad7a79f,Side Orders,Papadum,sun-dried lentil crisps fried or roasted in the tandoor.,lentil crisps fried roasted tandoor,0,0,0,0,0,0,0
7e53f0d4-141e-4e91-a374-0b9b056fb5cc,Specialty Sandwiches,Fresh Mozzarella Panini,"fresh mozzarella, tomatoes,red roasted peppers, pesto.",fresh mozzarella tomatoes red roasted peppers pesto,0,0,0,0,0,0,0
786b0e5d-2a4c-4d93-96d3-20af779ca468,Rice Entrées,41. Com Suon Nuong,rice with grilled pork chop.,rice grilled pork chop,0,0,0,0,0,0,1
5a16aeb3-86c7-49a4-8845-4c167eccc07f,Breakfast,"3 Egg, Home Fries, Toast, Ham & 8 Oz. - Coffee Breakfast",monday - saturday from 7:00 am - 11:30 am. sunday from 8.00 am - 11.30 am.,monday saturday sunday,0,0,0,0,0,0,1
f71d3160-a463-4157-99d5-96b437402d44,Halal Burrito and Naan Roll-Ups,Breakfast Halal Naan Roll-Up,"scrambled eggs, chicken tikka, mushroom, onion, pepper, tomato and fresh spinach with touch of indian spices.",scrambled eggs chicken tikka mushroom onion pepper tomato fresh spinach touch indian spices,0,1,0,0,0,0,1
b82600c4-b69b-420e-be85-36459ee5dd0d,Pork Entrées,119. Ruot Heo Chien Don,crispy pig intestine.,crispy pig intestine,0,0,0,0,0,0,1
e3b27f2e-2a94-460f-a63d-d524ca395cf4,Entrées,Beef Stew,"served until 10:00 pm. marinated beef steak, roasted root vegetables, fresh thyme, rich stout reduction, mashed potatoes, garlic bread.",served pm marinated beef steak roasted root vegetables fresh thyme rich stout reduction mashed potatoes garlic bread,0,1,0,0,0,1,1
ef373604-7790-4ca5-9670-cc162fcd4000,"Specialty Pies (X-Large 19"")",Bacon Cheeseburger,"bacon, ground beef, ketchup, mozzarella, and cheddar",bacon ground beef ketchup mozzarella cheddar,0,0,0,0,0,0,1
ddf94353-e08a-4104-8c09-4dd8f8b8af92,Beef & Pork (No Rice),Peppery Beef & String Beans,spicy.,spicy,0,0,0,0,0,0,1
c359e0aa-a15c-49bd-aa6e-16b8f814fc0b,Specialty Pizza & Calzones,Shrimp Pizza (medium),"shrimp, onions, and tomatoes.",shrimp onions tomatoes,0,0,0,0,1,0,0
f3a2d093-d9b8-43e7-8ebe-9a97f174daca,Dessert,Sorbet,assorted tastes.,assorted tastes,0,0,0,0,0,0,0
ef177e92-b569-4445-8981-184e7c3667e2,Pizzas,"Meaty Lover Gourmet (16"")","this signature pizza consists of several types of meat which include ham, sausage, pepperoni, and meatballs. the ultimate carnivore’s combination pizza.",signature pizza consists several types meat include ham sausage pepperoni meatballs ultimate carnivore combination pizza,0,0,0,0,0,0,1
87906b30-b6de-4643-b253-969f032aac5f,Smoothies,Lechosa,papaya.,papaya,0,0,0,0,0,0,0
078f667b-468d-427a-a2b7-c18661c8d09a,Traditional Rolls,Spicy Scallop Roll (1),with cucumber and crunch.,cucumber crunch,0,0,0,0,0,0,0
96d04720-525d-4b3c-8845-150f76375ee8,Specialty Pizzas,Bella Mia (extra large),"marinated chicken strips, fresh broccoli florets, and alfredo sauce. topped with mozzarella cheese and a touch of romano.",marinated chicken strips fresh broccoli florets alfredo sauce topped mozzarella cheese touch romano,0,0,0,0,0,1,1
8dee5f95-6192-4af9-9ac8-afeeff66aef8,Stir Fried Noodles,SF4. Pad See Ew,"stir fried fresh wide rice noodle with egg, chinese broccoli and carrots in brown sauce.",stir fried fresh wide rice noodle egg chinese broccoli carrots brown sauce,0,1,0,0,0,1,1
00177074-f25f-49a4-8848-4ca45cd75790,Flame Grill Burger,Beef Burger,eight oz.,eight oz,0,0,0,0,0,0,1
2ceefd09-7783-4fea-9508-e3ddca06ea0d,Noodles,Chicken Noodle Soup,"sliced chicken, bean sprouts, scallion, and rice noodle in broth",sliced chicken bean sprouts scallion rice noodle broth,0,0,0,0,0,1,1
cd9d15dd-b313-458f-b579-91dd3b8f63cc,Omelet Only (Breakfast),South of the Border,"peppers, onions, hot peppers, salsa, cheese.",peppers onions hot peppers salsa cheese,0,0,0,0,0,0,0
cd79924a-8cb7-4dc5-accd-2c6ac3452a24,Fresh Salads,Caesar Salad,"romaine lettuce, parmesan cheese & croutons.",romaine lettuce parmesan cheese croutons,0,1,0,0,0,0,0
b2c5e7e9-a148-481b-b33b-5d41820e2c93,Especialidades (Casa Romero Specialties) - Meat & Poultry,Huarache de Filete de Res,"beef tenderloin tips simmered with onions on a handmade thick tortilla with refried beans, sour cream, guajillo sauce & cilantro.",beef tenderloin tips simmered onions handmade thick tortilla refried beans sour cream guajillo sauce cilantro,0,0,0,0,0,0,1
8c5a46eb-bed8-42c0-9c64-541afdfed9d1,Beef Entrées,96. Bo Nuong Ruou Vang,beef steak grilled with red wine.,beef steak grilled red wine,0,0,0,0,0,0,1
b5ff36cf-f679-4362-95c9-09d2c8fd7906,Bún Bò Và Hủ Tiếu (Distinctive Traditional Soup),68. Mì Hoành Thánh (Egg Noodle Wonton Soup),shrimp and pork wonton dumpling with steamed sliced pork in a light seafood broth served with egg noodles.,shrimp pork wonton dumpling steamed sliced pork light seafood broth served egg noodles,0,1,1,1,1,1,1
d3de4ebd-2a07-4d28-9fb5-1afe123b849c,Platos Pequeños,Arroz Congrí,"rice and beans, fried egg.",rice beans fried egg,0,1,0,0,0,0,1
d861d9b0-25d5-4826-a629-c0da94753081,Carres,Chicharon (medium),fried pork rinds.,fried pork rinds,0,0,0,0,0,0,1
60f4d4c2-b9df-4823-ae88-392e8fd90d8d,From the Grill,Grilled Salmon BLT,"grilled atlantic salmon, crispy bacon, green leaf lettuce, sliced tomato and chipotle mayo on a brioche bun.",grilled atlantic salmon crispy bacon green leaf lettuce sliced tomato chipotle mayo brioche bun,0,0,0,1,0,1,1
cab5116a-9a1a-4aaf-a24e-a99551411c05,Fried Rice,F2. Pineapple Fried Rice (squid),"fried rice with onions, pineapple chunks, raisins, egg, red and green peppers, scallions and a touch of very mild curry powder.",fried rice onions pineapple chunks raisins egg red green peppers scallions touch mild curry powder,0,1,1,0,0,1,1
b700c432-6319-4984-813e-2641a14939d3,wings dinner plate and fry bake,fish plate,all plates include french fries salad and dressing,plates include french fries salad dressing,0,0,0,0,0,0,1
e67cd425-e55c-4a78-b918-914839bb75b9,Bebidas (Drinks),Coffee,hot chocolate.,hot chocolate,0,0,0,0,0,0,0
a0c04955-3d46-4ab5-8dce-99a1234823fb,Noodles,Uni Pasta,"homemade spaghetti noodles, shaved truffles and poached egg.",homemade spaghetti noodles shaved truffles poached egg,0,1,0,0,0,0,0
d4e0bda4-b1a5-4c13-aec3-05c53883fe49,Vegetarian Entrées,Kadhai Paneer,"gluten-free. homemade cottage cheese simmered with green pepper, onions, tomatoes, and freshly ground spices.",homemade cottage cheese simmered green pepper onions tomatoes freshly ground spices,0,0,0,0,0,0,0
4984b375-24a4-4584-925b-c5db91c44a4c,Boston Sandwiches,The Fenway - Chicken Ranch B.L.T.,"fresh crispy-fried (or grilled) chicken breast with lettuce, tomato, crisp bacon, melted mozzarella, and buttermilk ranch dressing.",fresh grilled chicken breast lettuce tomato crisp bacon melted mozzarella buttermilk ranch dressing,0,0,0,0,0,0,1
a1cc1d1d-0d9d-44ee-89f3-a30fc982589f,Sandwiches & Pastas,Philly Cheesteak,"philly cheesesteak is served with cheese whiz, steak.",philly cheesesteak served cheese whiz steak,0,0,0,0,0,1,1
3c0c3c13-fa7d-45d2-85c1-a90db4d599c8,Fried Rice,Vegetable Fried Rice (small),"vegetables with rice, egg and onions. vegetarian.",vegetables rice egg onions vegetarian,0,1,0,0,0,1,0
0d55d23c-498c-4497-98d4-60141d4ba853,Appetizer,A1. Shumai (6 Pcs),steamed shrimp dumplings wrapped in thin noodle skin.,steamed shrimp dumplings wrapped thin noodle skin,0,1,1,0,1,1,1
2371f8fb-19fc-42ec-9cfb-f8428edc6919,Appetizers,Meat Samosa,two crispy pastries filled with minced meat.,two crispy pastries filled minced meat,0,0,0,0,0,0,1
706c8855-9a4f-4d81-be2f-29c1c6b7b9b1,Burritos,Chicken Burrito,"served with choice of flour or wheat tortilla. filled with rice, beans, cheese, pico de gallo, onions, cilantro, hot sauce, jalapeños, guacamole, and sour cream.",served choice flour wheat tortilla filled rice beans cheese pico de gallo onions cilantro hot sauce jalapeños guacamole sour cream,0,0,0,0,0,0,1
7c6ca572-7ea9-4aa1-902d-3c5dc5bd4810,Wraps,Chicken Shawarma Wrap,"marinated grilled chicken with lettuce, tomatoes, garlic paste, pickles and french fries.",marinated grilled chicken lettuce tomatoes garlic paste pickles french fries,0,0,0,0,0,1,1
6ed55022-e971-433b-a050-27394562f86c,Subs,Chicken Bomb Sub,"grilled mushrooms, onions and green peppers.",grilled mushrooms onions green peppers,0,0,0,0,0,0,1
0b5b56a3-b0a5-41c7-a923-8b25b5a105f7,Insalata,Insalata Mista,"mixed baby greens, cherry tomatoes, red onions, balsamic vinaigrette.",mixed baby greens cherry tomatoes red onions balsamic vinaigrette,0,0,0,0,0,0,0
c0d61a2c-0a07-4e19-841f-d9222e21c2e4,Tea,Vita Latte (Seasonal),"this latte has a red bush herbal tea base and is blended with native american roots, including sarsaparilla, sassafras, licorice, and ginseng to create a highly potent and energizing drink with a smooth mouth feel and a creamy vanilla flavor. no caffeine.",latte red bush herbal tea base blended native american roots including sarsaparilla sassafras licorice ginseng create highly potent energizing drink smooth mouth feel creamy vanilla flavor caffeine,0,0,0,0,0,0,0
2651fa62-34b1-4e7c-beed-1504828d819d,Appetizers,5. Roll Me a Dolma (Stuffed Grape Leaves),"try this healthy snack, which is a classic in our chef's house, fresh grape leaves are stuffed with parsley, minced onions, tomatoes, rice, and our special spice mix. served with our freshly baked pita and a lime wedge for you to drizzle according to your taste.",try healthy snack classic chef house fresh grape leaves stuffed parsley minced onions tomatoes rice special spice mix served freshly baked pita lime wedge drizzle according taste,0,0,0,0,0,0,0
4a25ce2f-efbe-4138-92d3-d915c3939111,Specialty Burgers,Brunch Burger,"fried egg topped with bacon, lettuce, tomato, and provolone cheese.",fried egg topped bacon lettuce tomato provolone cheese,0,1,0,0,0,0,1
c4b81e2e-d552-4c43-9d18-c711d511fb43,Appetizers,Vegetable Dumplings,"napa cabbage, avocado, cherry tomatoes.",napa cabbage avocado cherry tomatoes,0,1,1,0,0,1,0
99c1781e-c435-4ef2-8ac3-276464c137fe,Appetizers,Bhel Poori,"crispy puffed rice, noodles with spiced potatoes, chopped onion and tomato topped with a tamarind sauce.",crispy puffed rice noodles spiced potatoes chopped onion tomato topped tamarind sauce,0,0,0,0,0,0,0
e610a2c8-92d1-457c-87ad-7c53a1e43c18,Pizza,Spinach & Feta (8 inch),with cherry tomatoes.,cherry tomatoes,0,0,0,0,0,0,0
537e9e9b-fdc8-49f7-a478-c2941ddb179f,Mains,Pigs Fish & Chips,"cod, hand cut fries, coleslaw, pig’s tartar.",cod hand cut fries coleslaw pig tartar,0,0,0,1,0,0,1
16b1f731-0f6b-4827-9912-00ebf9323d58,Appetizers,Fish Tacos Verde,"cabbage, tomatillo, cilantro, lime.",cabbage tomatillo cilantro lime,0,1,0,0,0,0,0
3a68fa4c-09fb-4f5c-acf3-7e3742f27438,Garnitures,Haricot Verts,with shallots and butter.,shallots butter,0,0,0,0,0,0,0
1441be03-d815-48b9-b581-aedda3c894d0,Soup & Salad,S9. Poke Salad,raw.,raw,0,0,0,0,0,0,0
94fbb207-e8e9-442a-92e2-5f394814488a,Cold Subs,Hanover Street Cold Sub,"prosciutto, roasted peppers, sharp provolone cheese, fresh basil, seasoning and balsamic dressing. we baked our own bread daily.",prosciutto roasted peppers sharp provolone cheese fresh basil seasoning balsamic dressing baked bread daily,0,0,0,0,0,0,1
bcf0ce18-e81f-4def-a9b3-f96d464555c4,"To Add, To Share",English Muffin (regular),english muffin,english muffin,0,0,0,0,0,0,0
a57259ba-38fa-46b4-9e52-f9ce5c1bc5c4,Seafood,Cazuela de Mariscos con Crema (Seafood Casserole),"creamy sauce, rice or salad.",creamy sauce rice salad,0,0,0,1,1,0,1
5f9044da-64c6-4b23-ab58-42983fb40ee4,Paninis,Piccolo Piatti’s Brisket Panini,"braised brisket, provolone cheese, deglazed mushrooms with our tomato hunter spread.",braised brisket provolone cheese deglazed mushrooms tomato hunter spread,0,0,0,0,0,0,1
c540f9dd-1871-49fc-b8a8-5ee16619ef3a,DESAYUNO/BFAST,Breakfast Burrito,"eggs, cheese, potatoes, veggies, homemade salsa picante (your choice of hot or mild)",eggs cheese potatoes veggies homemade salsa picante choice hot mild,0,1,0,0,0,0,1
e23ba121-7ecc-4cdb-8799-fc1bf53b0d5f,Breakfast,Egg & Cheese Breakfast Sandwich,"a toasted breakfast sandwich with egg and cheese. served on your choice of bagel, english muffin, or butter croissant.",toasted breakfast sandwich egg cheese served choice bagel english muffin butter croissant,0,1,0,0,0,0,1
7ed8b5a2-feae-4cfb-a817-67db34bc543e,Desserts,Gulab Jamun (2),deep-fried wheat and milk balls soaked in syrup.,wheat milk balls soaked syrup,0,0,0,0,0,0,0
a30f2ee8-398b-4b57-9779-e269608184f0,New! Bento Box,Spicy Bento,"four pieces hoppin' jalapeño roll, four v spicy tuna roll, four pieces spicy salmon roll, spicy edamame, mixed green salad.",four pieces hoppin jalapeño roll four v spicy tuna roll four pieces spicy salmon roll spicy edamame mixed green salad,0,0,1,1,0,0,0
4f94a688-7400-44e9-9d2e-4132cef0be96,Appetizers,The Big Dig,"hummus, tomatoes and onions with melted jack & cheddar cheese, served with pita, crackers, and carrot sticks",hummus tomatoes onions melted jack cheddar cheese served pita crackers carrot sticks,0,0,0,0,0,0,0
227b3f3a-0b9e-4dcd-90ac-818f07577a7d,Mexican Sandwiches,Chicken Mexican Sandwich,with fries.,fries,0,0,0,0,0,0,1
addd1ce8-e39f-4e7a-b4a1-aa430afe2215,Appetizers & Sides Orders,Boneless Tenders (20 pc),served with sweet and sour and blue cheese on the side.,served sweet sour blue cheese side,0,0,0,0,0,0,0
82f57272-8e21-4c52-8cb5-379685d7c0fd,Specialty Smoothies,Avocaglow,"a combination of avocado, banana, mango, spinach, chia seed, and a drop of vanilla extract! we highly recommend almond milk as a base. of course, you can modify it - simply drop us a note!",combination avocado banana mango spinach chia seed drop vanilla extract highly recommend almond milk base course modify simply drop us note,0,0,0,0,0,0,0
558a2845-cf43-4a18-8c8e-da982751ae2a,Appetizers,Vermicelli Hand Rolls,"tofu and gluten, lettuce, noodles.",tofu gluten lettuce noodles,0,0,0,0,0,1,0
71499a52-6924-45f4-a562-b8cbab5b30bd,Create Your Own Signature Salad,Create Your Own Signature Salad without Protein (Large),includes up to seven toppings.,includes seven toppings,0,0,0,0,0,0,0
bf01a9df-98d4-48ce-bdc3-5b861777e8cc,Chicken,Moo Goo Guy Pan (large),sliced chicken and sliced vegetables.,sliced chicken sliced vegetables,0,0,0,0,0,0,1
25de9316-2922-4904-b683-1799f8abda81,Soup,Cherry Stone Clam Soup,"mushroom, clam on shell in light ginger broth.",mushroom clam shell light ginger broth,0,1,0,0,0,0,1
de211894-0269-4b1b-b54a-936ecf517fbe,Salads,Grilled Chicken,over garden or caesar salad.,garden caesar salad,0,0,0,0,0,0,1
9227a01f-5e38-47ed-ab8e-ced50288b8a1,Curry,Goat Vindaloo,with potatoes in a spicy tomato and onion sauce.,potatoes spicy tomato onion sauce,0,0,0,0,0,1,1
c3b218fb-a846-4676-9560-351a40eaa807,Specialty Pizzas,Green Peace (large),"marinated chicken with broccoli, pesto sauce, and mozzarella cheese.",marinated chicken broccoli pesto sauce mozzarella cheese,0,1,0,0,0,1,1
b70798a4-f7b9-4f9c-bbfc-e8a34f47bc19,Specialty Breakfast,Twice as Nice,"two eggs any style, 3 pieces bacon or sausage links and pancakes.",two eggs style pieces bacon sausage links pancakes,0,1,0,0,0,0,1
5e7e6736-9d9b-4d17-b666-4cd864b40bd2,Salads,Caesar,"romaine lettuce, parmesan and croutons.",romaine lettuce parmesan croutons,0,1,0,0,0,0,0
a71540c6-a938-445c-a618-8ec9fcd30d88,Salads,Grilled Chicken Salad,garden salad topped with our grilled chicken.,garden salad topped grilled chicken,0,0,0,0,0,0,1
e4f44017-a73e-4a2f-9501-0ef1669869fa,Specialty Pizzas,Focaccia (large),"virgin olive oil, fresh garlic, oregano, fresh tomatoes, fresh basil, mozzarella cheese and a touch of romano.",virgin olive oil fresh garlic oregano fresh tomatoes fresh basil mozzarella cheese touch romano,0,0,0,0,0,0,0
5779ff11-440a-4b4f-8f86-c073f817e782,Lunch Rice,Tofu Pineapple Fried Rice,"with eggs, onions and red bell peppers.",eggs onions red bell peppers,0,1,1,0,0,1,1
6d3fc258-62a4-4979-b31e-d3f5b2184a6a,Lunch - Fresh Salads,Wich!T Greens Bowl,"organic greens, carrot laces, cucumber, tomato, avocado, onion, grilled asparagus, oregano, and balsamic vinaigrette.",organic greens carrot laces cucumber tomato avocado onion grilled asparagus oregano balsamic vinaigrette,0,0,0,0,0,0,0
96115f3d-293e-4bf6-bf99-71e79347801b,Gourmet Subs,"The Ultimate""","garlic buttered toasted roll with sliced ham and turkey, melted swiss, topped with lettuce and ranch dressing.",garlic buttered toasted roll sliced ham turkey melted swiss topped lettuce ranch dressing,0,0,0,0,0,0,1
ef2e56d1-e7c3-46ca-a8a7-26800e16a7c8,Veggie & Tofu,Spicy String Bean (large),hot and spicy.,hot spicy,0,0,0,0,0,1,0
96080f16-aa7a-4d7d-b29a-994b491262b2,Hot Specialty Wraps,Spicy Beef Fajita,"grilled onion, pepper, mushroom, jalapeño peppers and american cheese.",grilled onion pepper mushroom jalapeño peppers american cheese,0,0,0,0,0,0,1
f9303fbe-264e-46fd-a1cf-04b65299ea67,Seafood,Camarones Empanizados,breaded shrimp.,breaded shrimp,0,1,0,0,1,0,0
53cfb5e5-fba1-41d3-842d-5ed9a42378cd,Combination Appetizers,A1. Combination Appetizers,"egg roll, chicken fingers, boneless spareribs and fried shrimp.",egg roll chicken fingers boneless spareribs fried shrimp,1,1,1,0,1,0,1
bab521ae-5fc6-414f-8004-beb18165056c,Dessert‎,Pan Perdu,"maple syrup, burnt sugar ice cream.",maple syrup burnt sugar ice cream,0,0,0,0,0,0,0
d88d3001-e91c-430b-9fef-0007840e71f8,Starters,Crispy Chicken Tenders,tenders fried to a golden crisp. plain or your choice of housemade sauce: - whisky bbq - sweet chili - smoked teriyaki bbq - honey hot - buffalo - garlic parmesan herb.,tenders fried golden crisp plain choice housemade sauce whisky bbq sweet chili smoked teriyaki bbq honey hot buffalo garlic parmesan herb,0,0,0,0,0,0,1
fae00cb7-1ac3-4c5d-9aa6-00927305bffa,Chef Special Maki,Scorpion Roll (8 Pieces),eel with avocado roll wrapped with shrimp.,eel avocado roll wrapped shrimp,0,0,0,0,1,0,1
60cdc8ac-9805-4776-8333-cd2df90119be,Bubble Ice Tea,Mango Iced Tea,"green tea, flavor syrup, shake with iced.",green tea flavor syrup shake iced,0,0,0,0,0,0,0
6bb9a46a-3dcb-4856-80a2-1000b7043a90,House Calzones,New Yorker Calzone (small),"grilled chicken, chopped steak, onions, and peppers. served with two sides of marinara sauce.",grilled chicken chopped steak onions peppers served two sides marinara sauce,0,1,0,0,0,0,1
35ab857d-97c9-4ae5-b96f-214052f4731b,Appetizers & Sides (Vegetarian Offering),Mozzarella Sticks (Large),served with big daddy's homemade marinara sauce.,served big daddy homemade marinara sauce,0,0,0,0,0,0,0
dff8b3ef-84c5-447e-9c85-0ce5a574c445,Salads,SA2. Crabmeat Salads,"pineapple, lettuce, tomatoes, carrot, cucumber, pepper, onion, crispy wonton, red bean, and imitation crabmeat served with japanese dressing.",pineapple lettuce tomatoes carrot cucumber pepper onion crispy wonton red bean imitation crabmeat served japanese dressing,0,1,0,0,1,1,1
b486e733-1349-4bc7-8d8d-9bf06e163740,Appetizers - From Sushi Bar,White Tuna Carpaccio,"light torch super white tuna with cucumber, dry seaweed, red onion, dressed on light ponzu sauce.",light torch super white tuna cucumber dry seaweed red onion dressed light ponzu sauce,0,0,0,1,0,0,0
4501ae26-6c7f-45fb-8a49-b982687267de,A la Carte (Sashimi),Tako Sashimi,octopus,octopus,0,0,0,0,0,0,0
04cb20b7-1d28-4b4d-b4bf-54bfbe86d0d8,Salads,Antipasto,"genoa salami, capicola, ham, mortadella, provolone over iceberg garden salad. served with grilled flat bread and homemade dressing.",genoa salami capicola ham mortadella provolone iceberg garden salad served grilled flat bread homemade dressing,0,0,0,0,0,0,1
6cd7664c-7307-4812-8d21-db5bb068fcdd,Dinners,BBQ Ribs,"includes greek salad, rice pilaf, and bread.",includes greek salad rice pilaf bread,0,0,0,0,0,0,1
e263fa9f-3ee5-4979-84ce-cc1319f590c9,Signature Omelets,Greek Omelet,"served with home fries and choice of toast. tomatoes, onions, eggs, and feta cheese.",served home fries choice toast tomatoes onions eggs feta cheese,0,1,0,0,0,0,0
04dc9786-055d-4e24-8ae0-7851a335fd99,New Special Item,Vegetables Poke Bowl,"avocado, mango,japanese bean sprouts,strawberry,scallion,seaweed ,red onion,sesame seeds,mixed in japanese dressing",avocado mango japanese bean sprouts strawberry scallion seaweed red onion sesame seeds mixed japanese dressing,0,0,1,0,0,0,0
5683b9d5-9cdc-444b-bbb9-252286761ebd,Beef Dishes,12. Kitfo,"fresh, lean minced beef seasoned with mitmita (very hot chili powder) and cooked in hot herb butter.",fresh lean minced beef seasoned mitmita hot chili powder cooked hot herb butter,0,0,0,0,0,0,1
78f8278b-1e3e-4034-ba82-9ef080e4f311,Daily Soups,Chicken & Sausage Jambalaya (large),"this is a soup version of the classic, spicy new orleans dish made with chicken and andouille sausage. dairy-free. gluten-free. small (8 oz): 160 calories, medium (12 oz): 240 calories, large (16 oz): 320 calories, quart: 640 calories",soup version classic spicy new orleans dish made chicken andouille sausage small oz calories medium oz calories large oz calories quart calories,0,0,0,0,0,0,1
2769449f-ec70-47ab-a638-8a71601420dd,Dinners,Grilled Pork Chops Dinner,2 pork chops perfectly cooked.,pork chops perfectly cooked,0,0,0,0,0,0,1
